client_id,client_name,country,investment_goal,risk_profile,account_type
470,Terri Jones,Maldives,Growth,Aggressive,individual
471,Brittney Campbell,Tunisia,Growth,Aggressive,individual
472,Jacob Conway,Sudan,Balanced,Moderate,corporate
473,Richard Logan,Palau,Balanced,Aggressive,corporate
474,Dr. Jason Rowe,Heard Island and McDonald Islands,Growth,Conservative,corporate
475,Logan Baldwin,New Caledonia,Balanced,Conservative,individual
476,Dylan Robertson,Turkmenistan,Growth,Conservative,individual
477,William Burton,Jordan,Income,Aggressive,corporate
478,Kimberly Logan,South Georgia and the South Sandwich Islands,Income,Aggressive,corporate
479,Linda Williams,Cameroon,Income,Conservative,individual
480,Kristopher Silva,Comoros,Income,Conservative,corporate
481,Jeremiah Mitchell,Reunion,Growth,Aggressive,corporate
482,Jennifer Maddox,Bhutan,Balanced,Conservative,individual
483,Ashley Evans,Ecuador,Growth,Moderate,corporate
484,John Durham,Honduras,Balanced,Conservative,individual
485,Alec Hoffman,Netherlands,Growth,Aggressive,corporate
486,Nicole Mora,Panama,Income,Aggressive,individual
487,Leslie Casey,Suriname,Growth,Conservative,corporate
488,Alexis Marks,Nicaragua,Income,Conservative,corporate
489,Scott Duarte,Ecuador,Balanced,Moderate,individual
490,Diana Wyatt,Madagascar,Growth,Conservative,individual
491,Thomas Allen,Ghana,Growth,Conservative,individual
492,Brian Camacho,Mauritius,Growth,Aggressive,corporate
493,Colton Kelly,Faroe Islands,Balanced,Aggressive,corporate
494,Sara Jones,Antigua and Barbuda,Income,Moderate,individual
495,Amber Howard,Mongolia,Balanced,Conservative,corporate
496,Omar Gilbert,French Southern Territories,Growth,Moderate,corporate
497,Bill Walker,Nauru,Growth,Aggressive,corporate
498,Jennifer Salas,Ukraine,Income,Moderate,individual
499,Gregory Bishop,Armenia,Income,Conservative,corporate
500,Andrew Foster,French Polynesia,Growth,Conservative,individual
501,Shane Scott,Zimbabwe,Balanced,Moderate,corporate
502,Brittney Allen,Comoros,Balanced,Moderate,corporate
503,Ryan Lee,Niue,Balanced,Conservative,corporate
504,Karen Harris,Saint Helena,Balanced,Aggressive,individual
505,Suzanne Washington,United Kingdom,Income,Aggressive,corporate
506,John Mckay,Namibia,Growth,Conservative,individual
507,Melissa Castillo,Nepal,Balanced,Aggressive,individual
508,Cody Perkins,British Indian Ocean Territory (Chagos Archipelago),Balanced,Conservative,corporate
509,Brenda George,Honduras,Income,Moderate,corporate
510,Patricia Murray,Azerbaijan,Income,Moderate,corporate
511,Austin Christensen,Serbia,Income,Conservative,corporate
512,Joseph King,Malawi,Balanced,Aggressive,individual
513,Andrea Logan,Sweden,Balanced,Aggressive,individual
514,Morgan Huffman,Venezuela,Growth,Moderate,individual
515,Steve Hebert,Australia,Balanced,Moderate,individual
516,Amanda Anderson,Northern Mariana Islands,Balanced,Conservative,corporate
517,Henry Gibson,Sierra Leone,Income,Conservative,individual
518,Lorraine Noble DDS,Guatemala,Income,Aggressive,corporate
519,Matthew Bryant II,Switzerland,Balanced,Moderate,individual
520,Shawn Reese,Kiribati,Income,Aggressive,corporate
521,Lori Leblanc,Malawi,Income,Conservative,corporate
522,Tiffany Flores,Lithuania,Income,Aggressive,individual
523,George Johnson,Syrian Arab Republic,Income,Conservative,individual
524,Kevin Collier,Cook Islands,Balanced,Moderate,individual
525,Michael Henderson,Sweden,Income,Aggressive,corporate
526,Tyrone Carr,Pitcairn Islands,Growth,Aggressive,individual
527,Shawn Hernandez,Belgium,Balanced,Conservative,corporate
528,Angela Griffin,Nepal,Income,Moderate,individual
529,Sara Morales,Colombia,Growth,Moderate,individual
530,Patrick Ortega,Thailand,Growth,Conservative,individual
531,Melissa Tapia,Jordan,Income,Conservative,individual
532,Patrick Flores,French Guiana,Growth,Conservative,individual
533,Cindy Norris,Comoros,Income,Aggressive,individual
534,Preston Johnson,Australia,Growth,Conservative,corporate
535,Gregory Cortez,Kazakhstan,Growth,Conservative,corporate
536,Dr. Breanna Wong,Bermuda,Growth,Aggressive,individual
537,Teresa Davidson,Western Sahara,Income,Conservative,individual
538,James Sanchez,Czech Republic,Growth,Aggressive,corporate
539,Melissa Branch,Zimbabwe,Balanced,Moderate,corporate
540,Laura Wilson,Nauru,Growth,Aggressive,corporate
541,Heather Baker,Chile,Balanced,Aggressive,corporate
542,Joseph Burgess,Cameroon,Income,Aggressive,individual
543,Elizabeth Howell,Saint Barthelemy,Growth,Moderate,individual
544,Michael Martinez,United States Minor Outlying Islands,Growth,Aggressive,corporate
545,Devon Diaz,British Indian Ocean Territory (Chagos Archipelago),Growth,Conservative,corporate
546,David Ward,Italy,Growth,Moderate,corporate
547,Brenda Stanley,Costa Rica,Income,Conservative,individual
548,Brian Schroeder,Greenland,Balanced,Conservative,corporate
549,Victoria Callahan,Montenegro,Income,Aggressive,corporate
550,Michael Alvarado,Estonia,Balanced,Moderate,corporate
551,Luis Pearson,Albania,Growth,Aggressive,individual
552,Jennifer Brown,Cocos (Keeling) Islands,Income,Conservative,corporate
553,Marissa Werner,Zambia,Growth,Moderate,individual
554,Jeffery Barnett,Aruba,Income,Conservative,individual
555,Molly Robinson,Iraq,Growth,Conservative,individual
556,Virginia Chang,Cook Islands,Balanced,Aggressive,corporate
557,Amanda Bullock,Puerto Rico,Growth,Conservative,corporate
558,John Stanley,Madagascar,Growth,Moderate,corporate
559,Keith Simon,Grenada,Balanced,Aggressive,individual
560,Robert Rodgers,Puerto Rico,Income,Moderate,corporate
561,Terri Reed,Liechtenstein,Growth,Aggressive,individual
562,Ryan Walker,Slovakia (Slovak Republic),Balanced,Aggressive,corporate
563,Christina Bennett DVM,Jersey,Income,Conservative,corporate
564,Scott Mason,North Macedonia,Growth,Conservative,corporate
565,Ashley Ross,Paraguay,Balanced,Conservative,corporate
566,Brian Wilkinson,Guyana,Income,Conservative,individual
567,Amy Jenkins,Djibouti,Growth,Aggressive,individual
568,Karen Barker,Marshall Islands,Income,Conservative,individual
569,Morgan Carpenter,Canada,Balanced,Conservative,corporate
570,Luke Leon,Seychelles,Growth,Aggressive,individual
571,Alexa Johnson,Aruba,Growth,Aggressive,individual
572,Lindsey Wallace,Burkina Faso,Balanced,Moderate,corporate
573,Charles Brown,Argentina,Balanced,Aggressive,corporate
574,Lori Ho,Ecuador,Income,Aggressive,individual
575,Jennifer Norris,Saint Vincent and the Grenadines,Balanced,Moderate,individual
576,Timothy Travis,South Georgia and the South Sandwich Islands,Growth,Aggressive,individual
577,Nathan Schwartz,Gambia,Growth,Aggressive,corporate
578,Kara Ware,Australia,Income,Aggressive,corporate
579,Patricia Nelson,Guinea-Bissau,Income,Moderate,individual
580,Kimberly Meyers,Niue,Balanced,Aggressive,corporate
581,Matthew Hart,Lebanon,Income,Conservative,corporate
582,Daniel Dean,Armenia,Balanced,Moderate,individual
583,Keith Barry,United States Virgin Islands,Growth,Aggressive,individual
584,Erica Charles,Brazil,Growth,Moderate,individual
585,Hannah Thomas,Mongolia,Income,Moderate,individual
586,Teresa Green,Falkland Islands (Malvinas),Growth,Aggressive,individual
587,Kimberly Larsen,Liberia,Income,Aggressive,individual
588,Michael Campbell,Algeria,Income,Moderate,corporate
589,Eric Campos,Egypt,Growth,Moderate,corporate
590,Andrew Gibson,Guinea-Bissau,Income,Moderate,corporate
591,Barbara Gilmore,Australia,Balanced,Conservative,individual
592,Heather Rosales,Australia,Balanced,Moderate,corporate
593,Dustin Johns,Angola,Growth,Conservative,corporate
594,Amy Daniels,Bahrain,Income,Conservative,individual
595,Jo Ross,India,Balanced,Moderate,individual
596,Matthew Serrano,Holy See (Vatican City State),Growth,Moderate,individual
597,Dawn Carr,Kyrgyz Republic,Balanced,Aggressive,individual
598,Nancy Whitehead,Lao People's Democratic Republic,Income,Moderate,individual
599,Mark Hughes,Philippines,Growth,Conservative,corporate
600,Kristine Stewart,Saint Helena,Growth,Aggressive,individual
601,Brian Graham,Greenland,Income,Moderate,corporate
602,Joshua Perry,Aruba,Balanced,Aggressive,corporate
603,Stacy Conner,Cyprus,Growth,Aggressive,corporate
604,Mrs. Caroline Diaz,Antigua and Barbuda,Balanced,Aggressive,individual
605,Timothy Simmons,Finland,Balanced,Aggressive,individual
606,Lindsey Roberts,Nauru,Income,Moderate,individual
607,Frank Mcdonald,Moldova,Income,Conservative,corporate
608,Dawn Gutierrez,Kuwait,Balanced,Conservative,corporate
609,Nicholas Campbell,Malaysia,Growth,Moderate,individual
610,Angela Mitchell,Cocos (Keeling) Islands,Growth,Conservative,corporate
611,Gregory Calhoun,Comoros,Income,Aggressive,individual
612,Timothy Miller,Dominican Republic,Income,Conservative,individual
613,Joel Sharp,Niger,Growth,Conservative,corporate
614,Gregory Fry,French Guiana,Income,Aggressive,individual
615,Cynthia Johnson,United Kingdom,Balanced,Conservative,corporate
616,Megan Sullivan,Slovenia,Income,Conservative,corporate
617,Karen Ross,French Southern Territories,Growth,Conservative,individual
618,Katherine Jennings MD,Guyana,Balanced,Moderate,individual
619,Laurie Owens,Lesotho,Income,Moderate,corporate
620,Katherine Torres,Hong Kong,Income,Moderate,corporate
621,Heather Underwood,Timor-Leste,Balanced,Moderate,individual
622,Thomas Martinez,Suriname,Balanced,Conservative,corporate
623,Michael Harper,United States of America,Growth,Aggressive,individual
624,Jordan Bond,Christmas Island,Income,Conservative,individual
625,Denise Johnson,Romania,Income,Aggressive,corporate
626,Craig Bryant,Cambodia,Income,Moderate,individual
627,Susan Reid,Mauritius,Income,Conservative,individual
628,Angel Salinas,Botswana,Balanced,Conservative,individual
629,Blake Cox,Cameroon,Growth,Conservative,corporate
630,Brittany Brown,Finland,Growth,Moderate,corporate
631,Caleb Lopez,Bangladesh,Balanced,Conservative,corporate
632,Michele Carter,India,Income,Conservative,individual
633,Brent Pearson,Iraq,Balanced,Moderate,corporate
634,Heather Lopez,Lesotho,Income,Moderate,corporate
635,Rachel Rubio,Chile,Income,Aggressive,individual
636,Lindsey Hopkins,Antarctica (the territory South of 60 deg S),Balanced,Conservative,individual
637,Kristin Waters,Mongolia,Balanced,Moderate,individual
638,Christopher Sandoval,Paraguay,Balanced,Moderate,corporate
639,Christopher Briggs,Israel,Balanced,Aggressive,corporate
640,Sara Anderson,Dominican Republic,Income,Moderate,individual
641,Tom Freeman,Guernsey,Growth,Moderate,corporate
642,David Romero,Philippines,Income,Aggressive,corporate
643,Andrea Harris,Sri Lanka,Income,Conservative,corporate
644,Kristine Gonzalez,United Kingdom,Growth,Aggressive,individual
645,Jennifer Padilla,Guadeloupe,Balanced,Aggressive,corporate
646,Scott Wright,Ecuador,Growth,Conservative,individual
647,Krystal Saunders,Taiwan,Growth,Aggressive,corporate
648,Joshua Lee,Mauritania,Income,Aggressive,corporate
649,Mr. Christian Jones MD,Ukraine,Income,Conservative,individual
650,Marc Wheeler,Turkey,Income,Aggressive,corporate
651,Jeremiah Walsh,Turks and Caicos Islands,Income,Moderate,corporate
652,Taylor Frey,Gibraltar,Balanced,Moderate,corporate
653,Debra Berger,Slovakia (Slovak Republic),Income,Conservative,corporate
654,Courtney Roberts,Yemen,Growth,Aggressive,corporate
655,Cody Morales,New Caledonia,Growth,Aggressive,individual
656,Eduardo Miller,Cuba,Growth,Moderate,individual
657,Jennifer Farmer,North Macedonia,Balanced,Conservative,corporate
658,William Gomez,Azerbaijan,Balanced,Conservative,corporate
659,Benjamin Duffy,Albania,Growth,Aggressive,corporate
660,Matthew Brown,Qatar,Income,Moderate,corporate
661,Michael Jones,Peru,Balanced,Moderate,corporate
662,Amanda Martin,Bangladesh,Income,Moderate,corporate
663,Benjamin Ball,Saint Barthelemy,Income,Aggressive,individual
664,Julie Wilson,Falkland Islands (Malvinas),Income,Moderate,individual
665,Melissa Hawkins,Zimbabwe,Growth,Aggressive,individual
666,Danielle King,Andorra,Growth,Moderate,corporate
667,Mrs. Jacqueline Lee DDS,Malawi,Balanced,Aggressive,individual
668,Joshua Guzman,Norfolk Island,Income,Aggressive,individual
669,Michael Martin,Uganda,Growth,Moderate,corporate
670,Mr. Shane Rivera,Chile,Growth,Conservative,corporate
671,Samantha Miller,Bosnia and Herzegovina,Income,Aggressive,individual
672,Brian Durham,Niger,Income,Aggressive,individual
673,Wendy Maldonado,Guatemala,Balanced,Conservative,individual
674,Dennis Huang,Iraq,Growth,Conservative,corporate
675,Ms. Diamond Vasquez,Christmas Island,Balanced,Conservative,individual
676,Nathan Campbell,Paraguay,Growth,Aggressive,individual
677,David Adams,Netherlands Antilles,Balanced,Conservative,individual
678,Michael Reed,Indonesia,Balanced,Moderate,individual
679,Christina English,Honduras,Income,Aggressive,individual
680,Martha Cox,Venezuela,Growth,Conservative,individual
681,Kerry Brooks,Serbia,Growth,Aggressive,corporate
682,Elizabeth Evans,Greece,Growth,Aggressive,individual
683,Victoria Cook,Sierra Leone,Growth,Moderate,corporate
684,Melissa Mitchell,Italy,Growth,Aggressive,corporate
685,Sheila Ibarra,Singapore,Growth,Conservative,corporate
686,Andrea Choi,Congo,Balanced,Aggressive,corporate
687,Samantha Burke,San Marino,Growth,Conservative,individual
688,Travis Solomon,Korea,Growth,Aggressive,individual
689,Andrew Boyd,Malta,Balanced,Moderate,corporate
690,Katie Poole MD,Suriname,Income,Conservative,corporate
691,Daniel Medina,French Polynesia,Growth,Moderate,individual
692,Candice Graham,Aruba,Growth,Moderate,corporate
693,Jason Moore,Lesotho,Balanced,Conservative,individual
694,Jason Scott,Gibraltar,Balanced,Conservative,corporate
695,Stephen Pacheco,Slovakia (Slovak Republic),Income,Conservative,corporate
696,Ronald Glass,Japan,Balanced,Conservative,corporate
697,Jason Shaffer,Wallis and Futuna,Growth,Moderate,individual
698,Jamie Hoover,Zimbabwe,Balanced,Aggressive,individual
699,Shaun Zuniga,Cambodia,Income,Conservative,individual
700,Luis Hayes,Slovakia (Slovak Republic),Growth,Moderate,corporate
701,Joshua Mclean,Antarctica (the territory South of 60 deg S),Growth,Moderate,individual
702,Kyle Holloway,Austria,Growth,Aggressive,corporate
703,Kimberly Greene,Dominican Republic,Growth,Aggressive,individual
704,Daniel Stout,Marshall Islands,Growth,Conservative,corporate
705,Misty Sherman,Jersey,Balanced,Conservative,individual
706,Thomas Mclaughlin,Mozambique,Income,Moderate,corporate
707,Jacob Dillon,Congo,Balanced,Conservative,corporate
708,Tyler Miller,Western Sahara,Balanced,Conservative,individual
709,Abigail Ray,Andorra,Growth,Conservative,corporate
710,Jonathan Anderson,Brazil,Balanced,Aggressive,individual
711,Andrew Rodriguez,Monaco,Income,Conservative,corporate
712,Brittany Salinas,Benin,Income,Moderate,individual
713,Michelle Gill,Congo,Growth,Conservative,individual
714,Todd Hall,Cambodia,Income,Conservative,individual
715,John Chandler,New Caledonia,Income,Aggressive,individual
716,Dennis Roth,Philippines,Balanced,Moderate,individual
717,Trevor Bishop,Brazil,Income,Aggressive,individual
718,Robert Lee,Ghana,Growth,Aggressive,corporate
719,Melanie Ford,Cuba,Income,Conservative,corporate
720,James Nelson,Chad,Growth,Conservative,individual
721,Kimberly Cruz,Niue,Income,Aggressive,individual
722,Jessica Callahan,Seychelles,Income,Aggressive,corporate
723,Brooke Randall,British Indian Ocean Territory (Chagos Archipelago),Balanced,Conservative,corporate
724,John Strickland,Cote d'Ivoire,Balanced,Conservative,individual
725,Ashley Ali,Micronesia,Balanced,Conservative,individual
726,Timothy Taylor,Rwanda,Income,Conservative,individual
727,Jeffrey Davis,Gabon,Balanced,Conservative,individual
728,Crystal Roberts,British Indian Ocean Territory (Chagos Archipelago),Income,Aggressive,corporate
729,Stephanie Morgan,Peru,Growth,Moderate,corporate
730,Mary Tran,South Georgia and the South Sandwich Islands,Income,Aggressive,corporate
731,Deanna Daniels,Tajikistan,Income,Moderate,individual
732,Joshua Cross,Ghana,Growth,Conservative,corporate
733,Robert Cox,Saint Lucia,Growth,Moderate,corporate
734,Edgar Robbins,Bouvet Island (Bouvetoya),Growth,Aggressive,corporate
735,Robert Murray,Djibouti,Income,Conservative,corporate
736,Eric Sanchez,El Salvador,Income,Conservative,corporate
737,Tanya Walsh,Slovakia (Slovak Republic),Balanced,Conservative,corporate
738,Allen Bishop,Lebanon,Income,Moderate,corporate
739,Ashley Castillo,Jamaica,Income,Moderate,individual
740,William Robinson,Korea,Growth,Moderate,individual
741,Kevin Hendricks MD,Qatar,Growth,Conservative,individual
742,Vincent Harvey,United States Virgin Islands,Growth,Moderate,corporate
743,Kevin Morris,Latvia,Growth,Aggressive,individual
744,Valerie Taylor,French Southern Territories,Growth,Conservative,corporate
745,Michael Jackson,Azerbaijan,Growth,Moderate,individual
746,Jordan White,Cambodia,Income,Conservative,corporate
747,Mr. Anthony Gray,Haiti,Growth,Moderate,corporate
748,Matthew Smith,Samoa,Income,Aggressive,corporate
749,Samuel Ortega,Mauritania,Income,Moderate,individual
750,Peggy Gregory,Iceland,Growth,Moderate,individual
751,Alyssa Chase,Bosnia and Herzegovina,Balanced,Conservative,individual
752,Craig Nguyen,Mozambique,Income,Conservative,corporate
753,Michael Miles,Saint Vincent and the Grenadines,Income,Conservative,individual
754,Hailey Roth,Switzerland,Balanced,Conservative,corporate
755,Gregory Lewis,Costa Rica,Income,Conservative,individual
756,Thomas Edwards,Belgium,Growth,Moderate,individual
757,Joyce Guerrero,Saint Barthelemy,Balanced,Conservative,individual
758,Dennis Ward,Martinique,Balanced,Moderate,individual
759,Tommy Austin,Cambodia,Income,Aggressive,corporate
